Year,State,MedianHousingPrice,Population,HousingPricePerCapita
2002,New South Wales,332.6875,6586550.75,0.05051012474169428
2002,New South Wales,332.6875,6624618.5,0.05021987303872668
2002,New South Wales,332.6875,6657159.25,0.04997439410811751
2002,New South Wales,332.6875,6701133.25,0.049646453456212054
2002,New South Wales,332.6875,6757627.75,0.049231403727439706
2002,New South Wales,332.6875,6848275.75,0.048579746515026064
2002,New South Wales,332.6875,6959386.25,0.04780414364844314
2002,New South Wales,332.6875,7066714.25,0.04707810281135961
2002,New South Wales,332.6875,7153816.25,0.046504898696552346
2002,New South Wales,332.6875,7230379.0,0.046012456608429515
2002,New South Wales,332.6875,7317507.25,0.04546459451748408
2002,New South Wales,332.6875,7418207.75,0.04484742288324292
2002,New South Wales,332.6875,7523658.75,0.0442188449868224
2002,New South Wales,332.6875,7632156.0,0.04359023845948642
2002,New South Wales,332.6875,7750952.5,0.042922144084872146
2002,New South Wales,332.6875,7868619.25,0.04228028951839295
2002,New South Wales,332.6875,7969313.25,0.04174606889746742
2002,New South Wales,332.6875,8059862.5,0.04127706893262757
2002,New South Wales,332.6875,8103954.0,0.041052491166657656
2002,New South Wales,332.6875,8094950.75,0.04109814997947949
2002,New South Wales,332.6875,8190122.5,0.04062057679845448
2002,New South Wales,332.6875,8366507.25,0.0397642038737252
2002,New South Wales,332.6875,8469597.0,0.03928020424112269
2003,New South Wales,307.075,6586550.75,0.0466215188579546
2003,New South Wales,307.075,6624618.5,0.04635361266463873
2003,New South Wales,307.075,6657159.25,0.046127032337404276
2003,New South Wales,307.075,6701133.25,0.04582433874151062
2003,New South Wales,307.075,6757627.75,0.04544124230577809
2003,New South Wales,307.075,6848275.75,0.04483975400669285
2003,New South Wales,307.075,6959386.25,0.044123862215579714
2003,New South Wales,307.075,7066714.25,0.04345371683876987
2003,New South Wales,307.075,7153816.25,0.042924641795209655
2003,New South Wales,307.075,7230379.0,0.042470111179510786
2003,New South Wales,307.075,7317507.25,0.04196442716199564
2003,New South Wales,307.075,7418207.75,0.041394769511544076
2003,New South Wales,307.075,7523658.75,0.04081458372896033
2003,New South Wales,307.075,7632156.0,0.040234371519659716
2003,New South Wales,307.075,7750952.5,0.039617711500618796
2003,New South Wales,307.075,7868619.25,0.0390252711744821
2003,New South Wales,307.075,7969313.25,0.03853217841574994
2003,New South Wales,307.075,8059862.5,0.038099285192520344
2003,New South Wales,307.075,8103954.0,0.03789199691903483
2003,New South Wales,307.075,8094950.75,0.03793414061228229
2003,New South Wales,307.075,8190122.5,0.03749333419616129
2003,New South Wales,307.075,8366507.25,0.03670289056404033
2003,New South Wales,307.075,8469597.0,0.03625615244739508
2004,New South Wales,272.0,6586550.75,0.041296273318777665
2004,New South Wales,272.0,6624618.5,0.04105896815039236
2004,New South Wales,272.0,6657159.25,0.04085826848741826
2004,New South Wales,272.0,6701133.25,0.04059014943479896
2004,New South Wales,272.0,6757627.75,0.04025081138865632
2004,New South Wales,272.0,6848275.75,0.039718026833250694
2004,New South Wales,272.0,6959386.25,0.03908390628555787
2004,New South Wales,272.0,7066714.25,0.0384903068636177
2004,New South Wales,272.0,7153816.25,0.03802166431098926
2004,New South Wales,272.0,7230379.0,0.03761905150476898
2004,New South Wales,272.0,7317507.25,0.03717112818712957
2004,New South Wales,272.0,7418207.75,0.03666653849105264
2004,New South Wales,272.0,7523658.75,0.03615262321672949
2004,New South Wales,272.0,7632156.0,0.03563868453422598
2004,New South Wales,272.0,7750952.5,0.035092461216863345
2004,New South Wales,272.0,7868619.25,0.03456769114860908
2004,New South Wales,272.0,7969313.25,0.03413092087953752
2004,New South Wales,272.0,8059862.5,0.033747473979860075
2004,New South Wales,272.0,8103954.0,0.03356386277612138
2004,New South Wales,272.0,8094950.75,0.033601192694100085
2004,New South Wales,272.0,8190122.5,0.03321073646944841
2004,New South Wales,272.0,8366507.25,0.03251057960895211
2004,New South Wales,272.0,8469597.0,0.03211486921986961
2005,New South Wales,281.25,6586550.75,0.042700650260684626
2005,New South Wales,281.25,6624618.5,0.04245527497168328
2005,New South Wales,281.25,6657159.25,0.04224775004443525
2005,New South Wales,281.25,6701133.25,0.04197051297256326
2005,New South Wales,281.25,6757627.75,0.041619634937719086
2005,New South Wales,281.25,6848275.75,0.041068731789896167
2005,New South Wales,281.25,6959386.25,0.0404130464809307
2005,New South Wales,281.25,7066714.25,0.03979926031394293
2005,New South Wales,281.25,7153816.25,0.039314680468624005
2005,New South Wales,281.25,7230379.0,0.03889837586660395
2005,New South Wales,281.25,7317507.25,0.038435219862611
2005,New South Wales,281.25,7418207.75,0.0379134704066491
2005,New South Wales,281.25,7523658.75,0.037382078234210185
2005,New South Wales,281.25,7632156.0,0.03685066185754065
2005,New South Wales,281.25,7750952.5,0.03628586293103977
2005,New South Wales,281.25,7868619.25,0.03574324682186141
2005,New South Wales,281.25,7969313.25,0.035291623152095324
2005,New South Wales,281.25,8059862.5,0.03489513623836635
2005,New South Wales,281.25,8103954.0,0.03470528090361816
2005,New South Wales,281.25,8094950.75,0.03474388031329283
2005,New South Wales,281.25,8190122.5,0.03434014570600134
2005,New South Wales,281.25,8366507.25,0.03361617836403596
2005,New South Wales,281.25,8469597.0,0.03320701091208944
2006,New South Wales,288.75,6586550.75,0.04383933426763621
2006,New South Wales,288.75,6624618.5,0.04358741563759483
2006,New South Wales,288.75,6657159.25,0.04337435671228685
2006,New South Wales,288.75,6701133.25,0.04308972665183161
2006,New South Wales,288.75,6757627.75,0.042729491869391595
2006,New South Wales,288.75,6848275.75,0.04216389797096006
2006,New South Wales,288.75,6959386.25,0.041490727720422185
2006,New South Wales,288.75,7066714.25,0.04086057392231474
2006,New South Wales,288.75,7153816.25,0.04036307194778731
2006,New South Wales,288.75,7230379.0,0.03993566588971339
2006,New South Wales,288.75,7317507.25,0.03946015905894729
2006,New South Wales,288.75,7418207.75,0.03892449628415974
2006,New South Wales,288.75,7523658.75,0.038378933653789124
2006,New South Wales,288.75,7632156.0,0.03783334617374173
2006,New South Wales,288.75,7750952.5,0.03725348594253416
2006,New South Wales,288.75,7868619.25,0.03669640007044438
2006,New South Wales,288.75,7969313.25,0.03623273310281786
2006,New South Wales,288.75,8059862.5,0.03582567320472278
2006,New South Wales,288.75,8103954.0,0.03563075506104798
2006,New South Wales,288.75,8094950.75,0.03567038378831397
2006,New South Wales,288.75,8190122.5,0.03525588292482805
2006,New South Wales,288.75,8366507.25,0.03451260978707692
2006,New South Wales,288.75,8469597.0,0.034092531203078494
2007,New South Wales,302.5,6586550.75,0.04592692161371413
2007,New South Wales,302.5,6624618.5,0.04566300685843268
2007,New South Wales,302.5,6657159.25,0.0454398022700148
2007,New South Wales,302.5,6701133.25,0.04514161839715693
2007,New South Wales,302.5,6757627.75,0.04476422957745786
2007,New South Wales,302.5,6848275.75,0.04417170263624388
2007,New South Wales,302.5,6959386.25,0.04346647665948991
2007,New South Wales,302.5,7066714.25,0.042806315537663064
2007,New South Wales,302.5,7153816.25,0.04228512299292004
2007,New South Wales,302.5,7230379.0,0.041837364265414026
2007,New South Wales,302.5,7317507.25,0.0413392142522305
2007,New South Wales,302.5,7418207.75,0.040778043726262585
2007,New South Wales,302.5,7523658.75,0.040206501923017175
2007,New South Wales,302.5,7632156.0,0.039634934086777054
2007,New South Wales,302.5,7750952.5,0.039027461463607215
2007,New South Wales,302.5,7868619.25,0.03844384769284649
2007,New South Wales,302.5,7969313.25,0.03795810134580919
2007,New South Wales,302.5,8059862.5,0.03753165764304292
2007,New South Wales,302.5,8103954.0,0.03732745768300264
2007,New South Wales,302.5,8094950.75,0.03736897349251939
2007,New South Wales,302.5,8190122.5,0.036934734492677
2007,New South Wales,302.5,8366507.25,0.03615606739598534
2007,New South Wales,302.5,8469597.0,0.03571598506989176
2008,New South Wales,300.125,6586550.75,0.04556633834484612
2008,New South Wales,300.125,6624618.5,0.045304495647560686
2008,New South Wales,300.125,6657159.25,0.04508304349186179
2008,New South Wales,300.125,6701133.25,0.044787200732055284
2008,New South Wales,300.125,6757627.75,0.04441277488242823
2008,New South Wales,300.125,6848275.75,0.043824900012240306
2008,New South Wales,300.125,6959386.25,0.04312521093365094
2008,New South Wales,300.125,7066714.25,0.04247023289501199
2008,New South Wales,300.125,7153816.25,0.041953132357851655
2008,New South Wales,300.125,7230379.0,0.04150888909142937
2008,New South Wales,300.125,7317507.25,0.04101465017339067
2008,New South Wales,300.125,7418207.75,0.04045788553171755
2008,New South Wales,300.125,7523658.75,0.03989083104015051
2008,New South Wales,300.125,7632156.0,0.039323750719980045
2008,New South Wales,300.125,7750952.5,0.03872104750996733
2008,New South Wales,300.125,7868619.25,0.03814201583079522
2008,New South Wales,300.125,7969313.25,0.03766008319474705
2008,New South Wales,300.125,8059862.5,0.03723698760369671
2008,New South Wales,300.125,8103954.0,0.0370343908664832
2008,New South Wales,300.125,8094950.75,0.037075580725429366
2008,New South Wales,300.125,8190122.5,0.036644751040048544
2008,New South Wales,300.125,8366507.25,0.035872197445355705
2008,New South Wales,300.125,8469597.0,0.03543557031107856
2009,New South Wales,312.5,6586550.75,0.047445166956316245
2009,New South Wales,312.5,6624618.5,0.04717252774631475
2009,New South Wales,312.5,6657159.25,0.04694194449381694
2009,New South Wales,312.5,6701133.25,0.04663390330284806
2009,New South Wales,312.5,6757627.75,0.04624403881968787
2009,New South Wales,312.5,6848275.75,0.04563192421099574
2009,New South Wales,312.5,6959386.25,0.04490338497881189
2009,New South Wales,312.5,7066714.25,0.04422140034882548
2009,New South Wales,312.5,7153816.25,0.04368297829847111
2009,New South Wales,312.5,7230379.0,0.04322041762955994
2009,New South Wales,312.5,7317507.25,0.04270579984734556
2009,New South Wales,312.5,7418207.75,0.04212607822961011
2009,New South Wales,312.5,7523658.75,0.04153564248245576
2009,New South Wales,312.5,7632156.0,0.04094517984171183
2009,New South Wales,312.5,7750952.5,0.040317625478933077
2009,New South Wales,312.5,7868619.25,0.03971471869095712
2009,New South Wales,312.5,7969313.25,0.039212914613439245
2009,New South Wales,312.5,8059862.5,0.038772373598184834
2009,New South Wales,312.5,8103954.0,0.0385614232262424
2009,New South Wales,312.5,8094950.75,0.03860431145921425
2009,New South Wales,312.5,8190122.5,0.038155717451112604
2009,New South Wales,312.5,8366507.25,0.03735130929337329
2009,New South Wales,312.5,8469597.0,0.03689667879121049
2010,New South Wales,340.0,6586550.75,0.051620341648472075
2010,New South Wales,340.0,6624618.5,0.05132371018799045
2010,New South Wales,340.0,6657159.25,0.05107283560927283
2010,New South Wales,340.0,6701133.25,0.050737686793498694
2010,New South Wales,340.0,6757627.75,0.0503135142358204
2010,New South Wales,340.0,6848275.75,0.049647533541563364
2010,New South Wales,340.0,6959386.25,0.048854882856947335
2010,New South Wales,340.0,7066714.25,0.04811288357952213
2010,New South Wales,340.0,7153816.25,0.04752708038873657
2010,New South Wales,340.0,7230379.0,0.04702381438096122
2010,New South Wales,340.0,7317507.25,0.04646391023391196
2010,New South Wales,340.0,7418207.75,0.0458331731138158
2010,New South Wales,340.0,7523658.75,0.04519077902091187
2010,New South Wales,340.0,7632156.0,0.04454835566778247
2010,New South Wales,340.0,7750952.5,0.04386557652107918
2010,New South Wales,340.0,7868619.25,0.043209613935761344
2010,New South Wales,340.0,7969313.25,0.0426636510994219
2010,New South Wales,340.0,8059862.5,0.042184342474825096
2010,New South Wales,340.0,8103954.0,0.04195482847015173
2010,New South Wales,340.0,8094950.75,0.042001490867625106
2010,New South Wales,340.0,8190122.5,0.04151342058681051
2010,New South Wales,340.0,8366507.25,0.04063822451119014
2010,New South Wales,340.0,8469597.0,0.040143586524837016
2011,New South Wales,338.0,6586550.75,0.05131669257995165
2011,New South Wales,338.0,6624618.5,0.051021806010414034
2011,New South Wales,338.0,6657159.25,0.0507724071645124
2011,New South Wales,338.0,6701133.25,0.050439229812360466
2011,New South Wales,338.0,6757627.75,0.0500175523873744
2011,New South Wales,338.0,6848275.75,0.04935548922661299
2011,New South Wales,338.0,6959386.25,0.04856750119308294
2011,New South Wales,338.0,7066714.25,0.04782986661728964
2011,New South Wales,338.0,7153816.25,0.04724750932762636
2011,New South Wales,338.0,7230379.0,0.04674720370813203
2011,New South Wales,338.0,7317507.25,0.046190593114888955
2011,New South Wales,338.0,7418207.75,0.04556356621314629
2011,New South Wales,338.0,7523658.75,0.04492495090902415
2011,New South Wales,338.0,7632156.0,0.044286306516795514
2011,New South Wales,338.0,7750952.5,0.043607543718014015
2011,New South Wales,338.0,7868619.25,0.042955439736139224
2011,New South Wales,338.0,7969313.25,0.04241268844589589
2011,New South Wales,338.0,8059862.5,0.041936199283796716
2011,New South Wales,338.0,8103954.0,0.04170803536150378
2011,New South Wales,338.0,8094950.75,0.041754423274286134
2011,New South Wales,338.0,8190122.5,0.041269223995123394
2011,New South Wales,338.0,8366507.25,0.04039917613171255
2011,New South Wales,338.0,8469597.0,0.039907447780573264
2012,New South Wales,346.5,6586550.75,0.052607201121163454
2012,New South Wales,346.5,6624618.5,0.052304898765113794
2012,New South Wales,346.5,6657159.25,0.05204922805474422
2012,New South Wales,346.5,6701133.25,0.05170767198219794
2012,New South Wales,346.5,6757627.75,0.05127539024326991
2012,New South Wales,346.5,6848275.75,0.05059667756515208
2012,New South Wales,346.5,6959386.25,0.04978887326450662
2012,New South Wales,346.5,7066714.25,0.0490326887067777
2012,New South Wales,346.5,7153816.25,0.04843568633734477
2012,New South Wales,346.5,7230379.0,0.04792279906765606
2012,New South Wales,346.5,7317507.25,0.047352190870736756
2012,New South Wales,346.5,7418207.75,0.04670939554099169
2012,New South Wales,346.5,7523658.75,0.04605472038454694
2012,New South Wales,346.5,7632156.0,0.04540001540849008
2012,New South Wales,346.5,7750952.5,0.04470418313104099
2012,New South Wales,346.5,7868619.25,0.044035680084533256
2012,New South Wales,346.5,7969313.25,0.043479279723381434
2012,New South Wales,346.5,8059862.5,0.04299080784566734
2012,New South Wales,346.5,8103954.0,0.04275690607325757
2012,New South Wales,346.5,8094950.75,0.04280446054597676
2012,New South Wales,346.5,8190122.5,0.04230705950979366
2012,New South Wales,346.5,8366507.25,0.0414151317444923
2012,New South Wales,346.5,8469597.0,0.04091103744369419
2013,New South Wales,358.125,6586550.75,0.05437216133193842
2013,New South Wales,358.125,6624618.5,0.054059716797276704
2013,New South Wales,358.125,6657159.25,0.05379546838991421
2013,New South Wales,358.125,6701133.25,0.05344245318506388
2013,New South Wales,358.125,6757627.75,0.0529956684873623
2013,New South Wales,358.125,6848275.75,0.052294185145801114
2013,New South Wales,358.125,6959386.25,0.05145927918571842
2013,New South Wales,358.125,7066714.25,0.050677724799754
2013,New South Wales,358.125,7153816.25,0.05006069313004789
2013,New South Wales,358.125,7230379.0,0.049530598603475695
2013,New South Wales,358.125,7317507.25,0.04894084662505801
2013,New South Wales,358.125,7418207.75,0.04827648565113318
2013,New South Wales,358.125,7523658.75,0.047599846284894304
2013,New South Wales,358.125,7632156.0,0.046923176098601756
2013,New South Wales,358.125,7750952.5,0.0462039987988573
2013,New South Wales,358.125,7868619.25,0.04551306761983686
2013,New South Wales,358.125,7969313.25,0.044938000147001375
2013,New South Wales,358.125,8059862.5,0.04443314014351982
2013,New South Wales,358.125,8103954.0,0.04419139101727379
2013,New South Wales,358.125,8094950.75,0.044240540932259535
2013,New South Wales,358.125,8190122.5,0.043726452198975044
2013,New South Wales,358.125,8366507.25,0.04280460045020579
2013,New South Wales,358.125,8469597.0,0.042283593894727224
2014,New South Wales,369.65,6586550.75,0.056121939089287365
2014,New South Wales,369.65,6624618.5,0.05579943962056079
2014,New South Wales,369.65,6657159.25,0.05552668730284618
2014,New South Wales,369.65,6701133.25,0.055162311538872924
2014,New South Wales,369.65,6757627.75,0.05470114863903239
2014,New South Wales,369.65,6848275.75,0.05397709051070264
2014,New South Wales,369.65,6959386.25,0.05311531602373701
2014,New South Wales,369.65,7066714.25,0.05230861004461868
2014,New South Wales,369.65,7153816.25,0.05167172136969551
2014,New South Wales,369.65,7230379.0,0.05112456760565387
2014,New South Wales,369.65,7317507.25,0.050515836523428115
2014,New South Wales,369.65,7418207.75,0.049830095416241206
2014,New South Wales,369.65,7523658.75,0.04913168077964727
2014,New South Wales,369.65,7632156.0,0.04843323433116409
2014,New South Wales,369.65,7750952.5,0.047690912826520354
2014,New South Wales,369.65,7868619.25,0.04697774644515936
2014,New South Wales,369.65,7969313.25,0.046384172437945015
2014,New South Wales,369.65,8059862.5,0.045863065281820874
2014,New South Wales,369.65,8103954.0,0.04561353630585761
2014,New South Wales,369.65,8094950.75,0.045664267938875354
2014,New South Wales,369.65,8190122.5,0.045133635058572076
2014,New South Wales,369.65,8366507.25,0.044182116736945394
2014,New South Wales,369.65,8469597.0,0.043644343408547066
2015,New South Wales,401.75,6586550.75,0.060995506639040166
2015,New South Wales,401.75,6624618.5,0.060645001670662245
2015,New South Wales,401.75,6657159.25,0.060348563841251056
2015,New South Wales,401.75,6701133.25,0.05995254608614147
2015,New South Wales,401.75,6757627.75,0.059451336306590725
2015,New South Wales,401.75,6848275.75,0.05866440176565612
2015,New South Wales,401.75,6959386.25,0.057727791728760566
2015,New South Wales,401.75,7066714.25,0.05685103228845004
2015,New South Wales,401.75,7153816.25,0.056158836900514465
2015,New South Wales,401.75,7230379.0,0.05556416890456226
2015,New South Wales,401.75,7317507.25,0.054902576283747444
2015,New South Wales,401.75,7418207.75,0.05415728617198676
2015,New South Wales,401.75,7523658.75,0.05339822197544512
2015,New South Wales,401.75,7632156.0,0.05263912320450473
2015,New South Wales,401.75,7750952.5,0.05183233931571636
2015,New South Wales,401.75,7868619.25,0.05105724234909447
2015,New South Wales,401.75,7969313.25,0.05041212302703749
2015,New South Wales,401.75,8059862.5,0.04984576349782642
2015,New South Wales,401.75,8103954.0,0.04957456569965723
2015,New South Wales,401.75,8094950.75,0.04962970281196584
2015,New South Wales,401.75,8190122.5,0.049052990355150365
2015,New South Wales,401.75,8366507.25,0.0480188432275607
2015,New South Wales,401.75,8469597.0,0.04743437025398021
2016,New South Wales,428.875,6586550.75,0.06511374713084842
2016,New South Wales,428.875,6624618.5,0.06473957707904236
2016,New South Wales,428.875,6657159.25,0.06442312462331437
2016,New South Wales,428.875,6701133.25,0.06400036889282869
2016,New South Wales,428.875,6757627.75,0.06346531887613964
2016,New South Wales,428.875,6848275.75,0.06262525278717056
2016,New South Wales,428.875,6959386.25,0.061625405544921436
2016,New South Wales,428.875,7066714.25,0.06068944983872809
2016,New South Wales,428.875,7153816.25,0.05995051941682176
2016,New South Wales,428.875,7230379.0,0.05931570115480807
2016,New South Wales,428.875,7317507.25,0.05860943971049704
2016,New South Wales,428.875,7418207.75,0.057813829762316915
2016,New South Wales,428.875,7523658.75,0.057003515742922284
2016,New South Wales,428.875,7632156.0,0.056193164814765315
2016,New South Wales,428.875,7750952.5,0.05533190920728775
2016,New South Wales,428.875,7868619.25,0.05450447993146955
2016,New South Wales,428.875,7969313.25,0.05381580401548402
2016,New South Wales,428.875,8059862.5,0.053211205526148865
2016,New South Wales,428.875,8103954.0,0.05292169723569507
2016,New South Wales,428.875,8094950.75,0.05298055704662564
2016,New South Wales,428.875,8190122.5,0.05236490662990694
2016,New South Wales,428.875,8366507.25,0.051260936874225504
2016,New South Wales,428.875,8469597.0,0.050637001973057275
2017,New South Wales,461.625,6586550.75,0.07008600062787036
2017,New South Wales,461.625,6624618.5,0.06968325798685615
2017,New South Wales,461.625,6657159.25,0.06934264040626638
2017,New South Wales,461.625,6701133.25,0.06888760195896716
2017,New South Wales,461.625,6757627.75,0.06831169414444292
2017,New South Wales,461.625,6848275.75,0.0674074784444829
2017,New South Wales,461.625,6959386.25,0.06633128029070093
2017,New South Wales,461.625,7066714.25,0.065323852595285
2017,New South Wales,461.625,7153816.25,0.06452849554250153
2017,New South Wales,461.625,7230379.0,0.06384520092238595
2017,New South Wales,461.625,7317507.25,0.06308500753449886
2017,New South Wales,461.625,7418207.75,0.06222864276078006
2017,New South Wales,461.625,7523658.75,0.06135645107508365
2017,New South Wales,461.625,7632156.0,0.060484219662176715
2017,New South Wales,461.625,7750952.5,0.059557196357479934
2017,New South Wales,461.625,7868619.25,0.058666582450281855
2017,New South Wales,461.625,7969313.25,0.05792531746697245
2017,New South Wales,461.625,8059862.5,0.05727455027923863
2017,New South Wales,461.625,8103954.0,0.05696293438980527
2017,New South Wales,461.625,8094950.75,0.05702628888755129
2017,New South Wales,461.625,8190122.5,0.05636362581878354
2017,New South Wales,461.625,8366507.25,0.05517535408817102
2017,New South Wales,461.625,8469597.0,0.054503773910376134
2018,New South Wales,474.95,6586550.75,0.07210906254688769
2018,New South Wales,474.95,6624618.5,0.07169469456995901
2018,New South Wales,474.95,6657159.25,0.07134424491948274
2018,New South Wales,474.95,6701133.25,0.0708760715958006
2018,New South Wales,474.95,6757627.75,0.07028353995971441
2018,New South Wales,474.95,6848275.75,0.06935322369283976
2018,New South Wales,474.95,6959386.25,0.06824596062619746
2018,New South Wales,474.95,7066714.25,0.06720945310615892
2018,New South Wales,474.95,7153816.25,0.06639113773714833
2018,New South Wales,474.95,7230379.0,0.06568811953011039
2018,New South Wales,474.95,7317507.25,0.06490598283998968
2018,New South Wales,474.95,7418207.75,0.06402489873649063
2018,New South Wales,474.95,7523658.75,0.06312753087053556
2018,New South Wales,474.95,7632156.0,0.062230122130627306
2018,New South Wales,474.95,7750952.5,0.06127633990790164
2018,New South Wales,474.95,7868619.25,0.06036001805526427
2018,New South Wales,474.95,7969313.25,0.0595973561460895
2018,New South Wales,474.95,8059862.5,0.05892780428946524
2018,New South Wales,474.95,8103954.0,0.05860719347617225
2018,New South Wales,474.95,8094950.75,0.05867237672817219
2018,New South Wales,474.95,8190122.5,0.05799058561089898
2018,New South Wales,474.95,8366507.25,0.05676801391644046
2018,New South Wales,474.95,8469597.0,0.05607704829403335
2019,New South Wales,476.75,6586550.75,0.07238234670855606
2019,New South Wales,476.75,6624618.5,0.07196640832977778
2019,New South Wales,476.75,6657159.25,0.07161463051976712
2019,New South Wales,476.75,6701133.25,0.07114468287882501
2019,New South Wales,476.75,6757627.75,0.07054990562331581
2019,New South Wales,476.75,6848275.75,0.0696160635762951
2019,New South Wales,476.75,6959386.25,0.06850460412367541
2019,New South Wales,476.75,7066714.25,0.06746416837216815
2019,New South Wales,476.75,7153816.25,0.06664275169214753
2019,New South Wales,476.75,7230379.0,0.06593706913565665
2019,New South Wales,476.75,7317507.25,0.06515196824711038
2019,New South Wales,476.75,7418207.75,0.06426754494709318
2019,New South Wales,476.75,7523658.75,0.06336677617123451
2019,New South Wales,476.75,7632156.0,0.062465966366515566
2019,New South Wales,476.75,7750952.5,0.0615085694306603
2019,New South Wales,476.75,7868619.25,0.06058877483492418
2019,New South Wales,476.75,7969313.25,0.059823222534262914
2019,New South Wales,476.75,8059862.5,0.05915113316139078
2019,New South Wales,476.75,8103954.0,0.058829307273955404
2019,New South Wales,476.75,8094950.75,0.058894737562177266
2019,New South Wales,476.75,8190122.5,0.05821036254341739
2019,New South Wales,476.75,8366507.25,0.05698315745797029
2019,New South Wales,476.75,8469597.0,0.056289573163870725
2020,New South Wales,507.75,6586550.75,0.07708890727062263
2020,New South Wales,507.75,6624618.5,0.0766459230822122
2020,New South Wales,507.75,6657159.25,0.07627127141355376
2020,New South Wales,507.75,6701133.25,0.07577076608646754
2020,New South Wales,507.75,6757627.75,0.07513731427422886
2020,New South Wales,507.75,6848275.75,0.07414275045802587
2020,New South Wales,507.75,6959386.25,0.07295901991357355
2020,New South Wales,507.75,7066714.25,0.07185093128677164
2020,New South Wales,507.75,7153816.25,0.07097610313935586
2020,New South Wales,507.75,7230379.0,0.070224534564509
2020,New South Wales,507.75,7317507.25,0.06938838359196706
2020,New South Wales,507.75,7418207.75,0.0684464519074705
2020,New South Wales,507.75,7523658.75,0.06748711190549411
2020,New South Wales,507.75,7632156.0,0.06652772820681338
2020,New South Wales,507.75,7750952.5,0.06550807787817045
2020,New South Wales,507.75,7868619.25,0.06452847492906713
2020,New South Wales,507.75,7969313.25,0.06371314366391609
2020,New South Wales,507.75,8059862.5,0.06299735262233072
2020,New South Wales,507.75,8103954.0,0.06265460045799866
2020,New South Wales,507.75,8094950.75,0.06272428525893131
2020,New South Wales,507.75,8190122.5,0.06199540971456776
2020,New South Wales,507.75,8366507.25,0.06068840733987292
2020,New South Wales,507.75,8469597.0,0.0599497236999588
2021,New South Wales,615.0,6586550.75,0.09337208857003038
2021,New South Wales,615.0,6624618.5,0.09283553460474743
2021,New South Wales,615.0,6657159.25,0.09238174676383173
2021,New South Wales,615.0,6701133.25,0.091775521700005
2021,New South Wales,615.0,6757627.75,0.09100826839714572
2021,New South Wales,615.0,6848275.75,0.08980362684723961
2021,New South Wales,615.0,6959386.25,0.0883698616383018
2021,New South Wales,615.0,7066714.25,0.08702771588648854
2021,New South Wales,615.0,7153816.25,0.08596810129139115
2021,New South Wales,615.0,7230379.0,0.08505778189497397
2021,New South Wales,615.0,7317507.25,0.08404501409957606
2021,New South Wales,615.0,7418207.75,0.0829041219558727
2021,New South Wales,615.0,7523658.75,0.08174214440547294
2021,New South Wales,615.0,7632156.0,0.08058011392848888
2021,New South Wales,615.0,7750952.5,0.07934508694254029
2021,New South Wales,615.0,7868619.25,0.07815856638380361
2021,New South Wales,615.0,7969313.25,0.07717101595924844
2021,New South Wales,615.0,8059862.5,0.07630403124122775
2021,New South Wales,615.0,8103954.0,0.07588888090924505
2021,New South Wales,615.0,8094950.75,0.07597328495173365
2021,New South Wales,615.0,8190122.5,0.0750904519437896
2021,New South Wales,615.0,8366507.25,0.07350737668935864
2021,New South Wales,615.0,8469597.0,0.07261266386110225
2022,New South Wales,698.7,6586550.75,0.10607980208761011
2022,New South Wales,698.7,6624618.5,0.10547022443632037
2022,New South Wales,698.7,6657159.25,0.10495467717705566
2022,New South Wales,698.7,6701133.25,0.10426594636063982
2022,New South Wales,698.7,6757627.75,0.10339427175461093
2022,New South Wales,698.7,6848275.75,0.10202568142791271
2022,New South Wales,698.7,6959386.25,0.10039678427102677
2022,New South Wales,698.7,7066714.25,0.09887197575591797
2022,New South Wales,698.7,7153816.25,0.09766815019885365
2022,New South Wales,698.7,7230379.0,0.0966339385528753
2022,New South Wales,698.7,7317507.25,0.09548333553068909
2022,New South Wales,698.7,7418207.75,0.09418717074889146
2022,New South Wales,698.7,7523658.75,0.09286705088797388
2022,New South Wales,698.7,7632156.0,0.09154687089729298
2022,New South Wales,698.7,7750952.5,0.09014375975081772
2022,New South Wales,698.7,7868619.25,0.08879575663798957
2022,New South Wales,698.7,7969313.25,0.087673803009312
2022,New South Wales,698.7,8059862.5,0.08668882378576558
2022,New South Wales,698.7,8103954.0,0.0862171725061618
2022,New South Wales,698.7,8094950.75,0.0863130637329696
2022,New South Wales,698.7,8190122.5,0.08531007930589561
2022,New South Wales,698.7,8366507.25,0.08351155137049573
2022,New South Wales,698.7,8469597.0,0.08249507030854006
2023,New South Wales,712.5,6586550.75,0.10817498066040104
2023,New South Wales,712.5,6624618.5,0.10755336326159763
2023,New South Wales,712.5,6657159.25,0.10702763344590262
2023,New South Wales,712.5,6701133.25,0.10632529953049359
2023,New South Wales,712.5,6757627.75,0.10543640850888834
2023,New South Wales,712.5,6848275.75,0.10404078720107028
2023,New South Wales,712.5,6959386.25,0.10237971775169111
2023,New South Wales,712.5,7066714.25,0.1008247927953221
2023,New South Wales,712.5,7153816.25,0.09959719052051413
2023,New South Wales,712.5,7230379.0,0.09854255219539668
2023,New South Wales,712.5,7317507.25,0.09736922365194786
2023,New South Wales,712.5,7418207.75,0.09604745836351106
2023,New South Wales,712.5,7523658.75,0.09470126485999913
2023,New South Wales,712.5,7632156.0,0.09335501003910297
2023,New South Wales,712.5,7750952.5,0.09192418609196741
